Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,4,43,16:47:06,22.745,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,4,43,16:47:25,23.367,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,5,43,16:47:29,22.489,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,4,44,16:47:42,22.8,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lewis Hamilton,5,45,16:50:26,21:40.9,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Valtteri Bottas,5,45,16:50:27,21:42.0,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Kimi Raikkonen,6,44,16:50:29,19:40.7,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Romain Grosjean,5,44,16:50:31,19:41.9,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniel Ricciardo,5,45,16:50:33,21:39.8,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Alex Albon,5,45,16:50:35,21:42.4,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sergio Perez,5,45,16:50:40,21:39.7,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Lando Norris,5,45,16:50:53,21:32.9,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Daniil Kvyat,5,45,16:50:58,21:30.2,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Charles Leclerc,5,45,16:51:08,21:25.1,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,George Russell,5,45,16:51:28,21:09.1,,,
Tuscany,9,Autodromo Internazionale del Mugello,2020,Sebastian Vettel,6,45,16:51:32,21:06.6,,,
Eifel,11,Nurburgring,2020,Alex Albon,1,7,14:24:20,23.562,,,
Eifel,11,Nurburgring,2020,Charles Leclerc,1,10,14:29:03,22.56,,,
Eifel,11,Nurburgring,2020,Kimi Raikkonen,1,10,14:29:22,22.865,,,
Eifel,11,Nurburgring,2020,Sebastian Vettel,1,11,14:30:54,22.616,,,
Eifel,11,Nurburgring,2020,George Russell,1,11,14:30:54,22.496,,,
Eifel,11,Nurburgring,2020,Valtteri Bottas,1,13,14:33:18,22.625,,,
Eifel,11,Nurburgring,2020,Kevin Magnussen,1,14,14:35:37,23.016,,,
Eifel,11,Nurburgring,2020,Nicholas Latifi,1,14,14:35:40,24.737,,,
Eifel,11,Nurburgring,2020,Antonio Giovinazzi,1,15,14:37:09,22.482,,,
Eifel,11,Nurburgring,2020,Lewis Hamilton,1,16,14:37:59,23.983,,,
Eifel,11,Nurburgring,2020,Max Verstappen,1,16,14:38:04,22.106,,,
Eifel,11,Nurburgring,2020,Daniel Ricciardo,1,16,14:38:37,22.159,,,
Eifel,11,Nurburgring,2020,Daniil Kvyat,1,17,14:41:05,30.826,,,
Eifel,11,Nurburgring,2020,Sergio Perez,1,28,14:57:23,22.88,,,
Eifel,11,Nurburgring,2020,Carlos Sainz,1,28,14:57:31,22.641,,,
Eifel,11,Nurburgring,2020,Romain Grosjean,1,28,14:57:54,23.635,,,
Eifel,11,Nurburgring,2020,Lando Norris,1,29,14:58:56,21.991,,,
Eifel,11,Nurburgring,2020,Nico Hulkenberg,1,29,14:59:24,22.7,,,
Eifel,11,Nurburgring,2020,Pierre Gasly,1,30,15:00:55,22.625,,,
Eifel,11,Nurburgring,2020,Nicholas Latifi,2,33,15:06:01,24.063,,,
Eifel,11,Nurburgring,2020,Kevin Magnussen,2,34,15:07:30,23.114,,,
Eifel,11,Nurburgring,2020,Charles Leclerc,2,35,15:08:35,23.111,,,
Eifel,11,Nurburgring,2020,Antonio Giovinazzi,2,36,15:10:28,22.772,,,
Eifel,11,Nurburgring,2020,Sebastian Vettel,2,41,15:18:18,24.366,,,
Eifel,11,Nurburgring,2020,Daniel Ricciardo,2,44,15:22:03,22.53,,,
Eifel,11,Nurburgring,2020,Carlos Sainz,2,44,15:22:26,22.503,,,
Eifel,11,Nurburgring,2020,Lewis Hamilton,2,45,15:22:31,23.18,,,
Eifel,11,Nurburgring,2020,Max Verstappen,2,45,15:22:43,22.568,,,
Eifel,11,Nurburgring,2020,Pierre Gasly,2,44,15:23:04,22.917,,,
Eifel,11,Nurburgring,2020,Nico Hulkenberg,2,44,15:23:08,22.686,,,
Eifel,11,Nurburgring,2020,Kimi Raikkonen,2,44,15:23:17,33.016,,,
Eifel,11,Nurburgring,2020,Daniil Kvyat,2,44,15:23:55,22.527,,,
Eifel,11,Nurburgring,2020,Sergio Perez,2,45,15:24:17,22.612,,,
Portugal,12,Algarve International Circuit,2020,Sergio Perez,1,1,13:14:54,26.177,,,
Portugal,12,Algarve International Circuit,2020,Kimi Raikkonen,1,11,13:28:58,29.061,,,
Portugal,12,Algarve International Circuit,2020,Daniel Ricciardo,1,14,13:33:08,26.999,,,
Portugal,12,Algarve International Circuit,2020,Lando Norris,1,18,13:38:42,34.807,,,
Portugal,12,Algarve International Circuit,2020,Lance Stroll,1,18,13:38:52,36.314,,,
Portugal,12,Algarve International Circuit,2020,Alex Albon,1,19,13:40:09,26.287,,,
Portugal,12,Algarve International Circuit,2020,Max Verstappen,1,23,13:45:13,26.394,,,
Portugal,12,Algarve International Circuit,2020,Nicholas Latifi,1,24,13:47:22,26.739,,,
Portugal,12,Algarve International Circuit,2020,Daniil Kvyat,1,25,13:48:37,27.211,,,
Portugal,12,Algarve International Circuit,2020,Carlos Sainz,1,26,13:49:45,27.299,,,
Portugal,12,Algarve International Circuit,2020,Romain Grosjean,1,26,13:50:03,26.985,,,
Portugal,12,Algarve International Circuit,2020,Sebastian Vettel,1,27,13:51:14,26.666,,,
Portugal,12,Algarve International Circuit,2020,Pierre Gasly,1,28,13:52:25,27.204,,,
Portugal,12,Algarve International Circuit,2020,Antonio Giovinazzi,1,28,13:52:49,26.473,,,
Portugal,12,Algarve International Circuit,2020,Kevin Magnussen,1,31,13:57:08,27.3,,,
Portugal,12,Algarve International Circuit,2020,Charles Leclerc,1,34,14:00:19,26.94,,,
Portugal,12,Algarve International Circuit,2020,Lance Stroll,2,34,14:01:48,37.483,,,
Portugal,12,Algarve International Circuit,2020,George Russell,1,36,14:03:48,32.991,,,
Portugal,12,Algarve International Circuit,2020,Lewis Hamilton,1,40,14:07:56,27.162,,,
Portugal,12,Algarve International Circuit,2020,Valtteri Bottas,1,41,14:09:27,26.512,,,
Portugal,12,Algarve International Circuit,2020,Lando Norris,2,43,14:13:48,27.75,,,
Portugal,12,Algarve International Circuit,2020,Sergio Perez,2,45,14:15:49,26.635,,,
Portugal,12,Algarve International Circuit,2020,Alex Albon,2,46,14:17:42,25.882,,,
Portugal,12,Algarve International Circuit,2020,Esteban Ocon,1,53,14:26:47,28.535,,,
Portugal,12,Algarve International Circuit,2020,Daniil Kvyat,2,55,14:30:36,32.943,,,
Portugal,3,Algarve International Circuit,2021,Valtteri Bottas,1,2,15:06:11,21.377,,,
Portugal,3,Algarve International Circuit,2021,Lewis Hamilton,1,2,15:06:13,22.426,,,
Portugal,3,Algarve International Circuit,2021,Max Verstappen,1,2,15:06:14,22.718,,,
Portugal,3,Algarve International Circuit,2021,Carlos Sainz,1,2,15:06:16,22.029,,,
Portugal,3,Algarve International Circuit,2021,Sergio Perez,1,2,15:06:18,21.89,,,
Portugal,3,Algarve International Circuit,2021,Lando Norris,1,2,15:06:19,21.407,,,
Portugal,3,Algarve International Circuit,2021,Esteban Ocon,1,2,15:06:21,21.275,,,
Portugal,3,Algarve International Circuit,2021,Charles Leclerc,1,2,15:06:23,21.323,,,
Portugal,3,Algarve International Circuit,2021,Pierre Gasly,1,2,15:06:24,21.353,,,
Portugal,3,Algarve International Circuit,2021,Sebastian Vettel,1,2,15:06:26,21.398,,,
Portugal,3,Algarve International Circuit,2021,George Russell,1,2,15:06:27,23.532,,,
Portugal,3,Algarve International Circuit,2021,Antonio Giovinazzi,1,2,15:06:29,22.485,,,
Portugal,3,Algarve International Circuit,2021,Daniel Ricciardo,1,2,15:06:31,21.965,,,
Portugal,3,Algarve International Circuit,2021,Fernando Alonso,1,2,15:06:34,21.452,,,
Portugal,3,Algarve International Circuit,2021,Yuki Tsunoda,1,2,15:06:36,22.266,,,
Portugal,3,Algarve International Circuit,2021,Lance Stroll,1,2,15:06:37,22.264,,,
Portugal,3,Algarve International Circuit,2021,Nicholas Latifi,1,2,15:06:39,21.97,,,
Portugal,3,Algarve International Circuit,2021,Mick Schumacher,1,2,15:06:40,22.019,,,
Portugal,3,Algarve International Circuit,2021,Nikita Mazepin,1,2,15:06:42,21.372,,,
Portugal,3,Algarve International Circuit,2021,Valtteri Bottas,2,3,15:08:34,22.072,,,
Portugal,3,Algarve International Circuit,2021,Lewis Hamilton,2,3,15:08:36,22.164,,,
Portugal,3,Algarve International Circuit,2021,Max Verstappen,2,3,15:08:37,22.104,,,
Portugal,3,Algarve International Circuit,2021,Carlos Sainz,2,3,15:08:38,22.244,,,
Portugal,3,Algarve International Circuit,2021,Sergio Perez,2,3,15:08:39,22.1,,,
Portugal,3,Algarve International Circuit,2021,Lando Norris,2,3,15:08:40,22.551,,,
Portugal,3,Algarve International Circuit,2021,Esteban Ocon,2,3,15:08:42,22.24,,,
Portugal,3,Algarve International Circuit,2021,Charles Leclerc,2,3,15:08:43,22.587,,,
Portugal,3,Algarve International Circuit,2021,Pierre Gasly,2,3,15:08:45,22.319,,,
Portugal,3,Algarve International Circuit,2021,Sebastian Vettel,2,3,15:08:48,21.75,,,
Portugal,3,Algarve International Circuit,2021,George Russell,2,3,15:08:48,22.755,,,
Portugal,3,Algarve International Circuit,2021,Antonio Giovinazzi,2,3,15:08:50,22.669,,,
Portugal,3,Algarve International Circuit,2021,Daniel Ricciardo,2,3,15:08:51,22.355,,,
Portugal,3,Algarve International Circuit,2021,Fernando Alonso,2,3,15:08:53,21.621,,,
Portugal,3,Algarve International Circuit,2021,Yuki Tsunoda,2,3,15:08:55,22.542,,,
Portugal,3,Algarve International Circuit,2021,Lance Stroll,2,3,15:08:57,22.176,,,
Portugal,3,Algarve International Circuit,2021,Nicholas Latifi,2,3,15:08:58,21.73,,,
Portugal,3,Algarve International Circuit,2021,Mick Schumacher,2,3,15:09:00,21.454,,,
Portugal,3,Algarve International Circuit,2021,Nikita Mazepin,2,3,15:09:01,21.404,,,
Portugal,3,Algarve International Circuit,2021,Carlos Sainz,3,21,15:36:07,25.892,,,
Portugal,3,Algarve International Circuit,2021,Yuki Tsunoda,3,21,15:36:23,26.202,,,
Portugal,3,Algarve International Circuit,2021,Lando Norris,3,22,15:37:29,26.952,,,
Portugal,3,Algarve International Circuit,2021,Esteban Ocon,3,22,15:37:35,27.033,,,
Portugal,3,Algarve International Circuit,2021,Sebastian Vettel,3,22,15:37:40,26.62,,,
Portugal,3,Algarve International Circuit,2021,Antonio Giovinazzi,3,22,15:37:41,26.729,,,
Portugal,3,Algarve International Circuit,2021,Pierre Gasly,3,24,15:40:23,26.172,,,
Portugal,3,Algarve International Circuit,2021,Nicholas Latifi,3,24,15:40:50,26.595,,,
Portugal,3,Algarve International Circuit,2021,Charles Leclerc,3,25,15:41:44,27.082,,,
Portugal,3,Algarve International Circuit,2021,George Russell,3,28,15:46:30,26.843,,,
Portugal,3,Algarve International Circuit,2021,Nikita Mazepin,3,31,15:50:54,27.186,,,
Portugal,3,Algarve International Circuit,2021,Mick Schumacher,3,32,15:52:09,27.245,,,
Portugal,3,Algarve International Circuit,2021,Max Verstappen,3,35,15:55:06,26.743,,,
Portugal,3,Algarve International Circuit,2021,Valtteri Bottas,3,36,15:56:27,26.938,,,
Portugal,3,Algarve International Circuit,2021,Lewis Hamilton,3,37,15:57:46,26.907,,,
Portugal,3,Algarve International Circuit,2021,Lance Stroll,3,39,16:01:22,26.027,,,
Portugal,3,Algarve International Circuit,2021,Fernando Alonso,3,40,16:02:37,26.442,,,
Portugal,3,Algarve International Circuit,2021,Daniel Ricciardo,3,41,16:03:56,28.639,,,
Portugal,3,Algarve International Circuit,2021,Nikita Mazepin,4,43,16:08:31,26.984,,,
Portugal,3,Algarve International Circuit,2021,Sergio Perez,3,51,16:17:18,26.607,,,
Portugal,3,Algarve International Circuit,2021,Valtteri Bottas,4,63,16:33:39,26.573,,,
Portugal,3,Algarve International Circuit,2021,Max Verstappen,4,64,16:34:55,26.319,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lance Stroll,1,1,13:14:49,36.189,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Romain Grosjean,1,9,13:25:41,30.422,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Antonio Giovinazzi,1,10,13:27:00,29.745,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,George Russell,1,11,13:28:18,29.707,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Charles Leclerc,1,13,13:30:49,30.243,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lando Norris,1,13,13:30:56,29.683,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Esteban Ocon,1,13,13:30:59,30.559,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Daniel Ricciardo,1,14,13:32:09,30.204,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Alex Albon,1,14,13:32:12,29.77,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Daniil Kvyat,1,14,13:32:12,30.277,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Carlos Sainz,1,17,13:36:15,29.95,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Max Verstappen,1,18,13:37:06,29.427,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Valtteri Bottas,1,19,13:38:22,29.6,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Sergio Perez,1,27,13:49:28,29.985,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Kevin Magnussen,1,27,13:50:01,30.708,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lewis Hamilton,1,30,13:52:53,30.382,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lance Stroll,2,29,13:53:03,30.566,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Nicholas Latifi,1,34,13:59:15,29.892,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Sebastian Vettel,1,39,14:05:39,40.497,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Kimi Raikkonen,1,48,14:17:39,29.863,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Romain Grosjean,2,50,14:21:06,31.199,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Valtteri Bottas,2,51,14:21:18,30.129,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Sergio Perez,2,51,14:21:54,30.555,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Daniil Kvyat,2,51,14:22:09,29.809,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Carlos Sainz,2,51,14:22:11,30.614,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lewis Hamilton,2,52,14:22:55,30.925,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Sebastian Vettel,2,51,14:22:57,29.934,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lance Stroll,3,52,14:25:09,36.63,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Lando Norris,2,53,14:25:29,30.203,,,
Emilia Romagna,13,Autodromo Internazionale Enze e Dino Ferrari,2020,Alex Albon,2,59,14:37:02,29.552,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Esteban Ocon,1,1,15:05:16,30.866,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sebastian Vettel,1,3,15:10:09,32.024,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Mick Schumacher,1,5,15:15:11,51.007,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Nikita Mazepin,1,12,15:27:20,31.168,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Pierre Gasly,1,14,15:30:10,31.068,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sebastian Vettel,2,20,15:39:11,31.184,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Mick Schumacher,2,21,15:41:24,32.479,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sebastian Vettel,3,22,15:42:52,39.502,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Nikita Mazepin,2,23,15:45:20,31.5,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Yuki Tsunoda,1,25,15:46:39,30.696,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,George Russell,1,26,15:47:53,29.983,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Kimi Raikkonen,1,26,15:47:55,30.28,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Max Verstappen,1,27,15:47:59,29.809,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Pierre Gasly,2,26,15:48:45,32.277,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Carlos Sainz,1,27,15:48:51,30.856,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Daniel Ricciardo,1,27,15:48:57,34.34,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lance Stroll,1,27,15:49:16,31.138,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lewis Hamilton,1,28,15:49:27,32.112,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Antonio Giovinazzi,1,27,15:49:32,32.299,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Esteban Ocon,2,27,15:49:42,30.652,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Charles Leclerc,1,28,15:49:43,31.002,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sergio Perez,1,28,15:49:58,44.608,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lando Norris,1,28,15:50:11,30.654,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Valtteri Bottas,1,28,15:50:46,30.167,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Fernando Alonso,1,28,15:51:18,30.864,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lewis Hamilton,2,31,15:55:30,38.198,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Esteban Ocon,3,31,15:56:23,30.701,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Max Verstappen,2,33,15:58:11,27:01.4,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lance Stroll,2,32,15:58:13,24:52.1,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Kimi Raikkonen,2,32,15:58:16,24:52.6,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lewis Hamilton,3,32,15:58:17,24:54.7,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Mick Schumacher,3,31,15:58:20,25:21.5,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Yuki Tsunoda,2,32,15:58:24,24:51.4,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Antonio Giovinazzi,2,32,15:58:26,24:56.5,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Charles Leclerc,2,33,15:58:28,26:49.5,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Fernando Alonso,2,32,15:58:37,24:48.4,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Esteban Ocon,4,32,15:58:48,24:39.0,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Nikita Mazepin,3,31,15:58:57,24:46.2,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lando Norris,2,33,15:59:06,26:25.0,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sergio Perez,2,33,15:59:11,26:21.2,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Carlos Sainz,2,33,15:59:14,26:22.2,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Pierre Gasly,3,32,15:59:18,24:13.5,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sebastian Vettel,4,32,15:59:21,24:12.3,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Daniel Ricciardo,2,33,15:59:25,26:14.8,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lance Stroll,3,33,16:24:36,01:05.4,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Kimi Raikkonen,3,33,16:24:42,01:02.9,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Lewis Hamilton,4,33,16:24:48,01:05.9,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Yuki Tsunoda,3,33,16:24:52,01:03.3,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Antonio Giovinazzi,3,33,16:24:58,01:00.2,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Fernando Alonso,3,33,16:25:04,57.601,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Esteban Ocon,5,33,16:25:06,56.733,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Pierre Gasly,4,33,16:25:09,56.083,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Sebastian Vettel,5,33,16:25:15,52.043,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Mick Schumacher,4,32,16:25:16,51.222,,,
Emilia Romagna,2,Autodromo Internazionale Enze e Dino Ferrari,2021,Nikita Mazepin,4,32,16:25:22,49.729,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2021,Antonio Giovinazzi,4,40,16:36:13,29.742,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Daniel Ricciardo,1,2,15:07:48,32.362,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Daniel Ricciardo,2,16,15:31:14,30.422,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Sebastian Vettel,1,17,15:32:26,30.484,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Pierre Gasly,1,17,15:32:38,30.405,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Alex Albon,1,17,15:32:41,30.793,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Sergio Perez,1,18,15:33:26,30.366,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,George Russell,1,18,15:33:46,31.079,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Valtteri Bottas,1,18,15:33:47,40.957,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Kevin Magnussen,1,18,15:33:56,33.765,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Yuki Tsunoda,1,18,15:34:06,30.372,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Lance Stroll,1,18,15:34:06,32.667,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Lewis Hamilton,1,18,15:34:07,32.74,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Esteban Ocon,1,18,15:34:08,31.409,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Nicholas Latifi,1,18,15:34:17,31.125,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Zhou Guanyu,1,18,15:34:18,32.203,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Mick Schumacher,1,18,15:34:18,31.32,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Max Verstappen,1,19,15:34:49,30.001,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Charles Leclerc,1,19,15:34:56,31.794,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Lando Norris,1,19,15:35:07,30.07,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Daniel Ricciardo,3,30,15:51:37,30.155,,,
Emilia Romagna,4,Autodromo Internazionale Enze e Dino Ferrari,2022,Charles Leclerc,2,49,16:16:19,30.042,,,
